Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,AR,2016,8,Male,14.0,Right-Handed,184,26,174,1,Car,10,.232,.43,Football (American),1000,700,760,850,250,500,26,Same length,90,80,Index finger,March,Summer,Yes,No,Fruit,Water,Mathematics and statistics,8,6,6,Yes - broadband connection,,0,0,80,0,7,48,90,40,5,2,5,20,0,7,Some,Graduate degree,Country,Fly,Rich,Doctor or nurse,"Wildlife, animals"
USA,AZ,2018,12,Female,17.0,Right-Handed,152,22.5,74,2,Car,5,2.222,60,Bowling,861,1000,781,882,497,1000,22.5,Same length,6,11,Ring finger,March,Fall,Yes,No,Rice/Noodle dishes,Water,Physical education,7,6,4,Yes - other,Text messaging,3,4,7,2,3,8,5,0,7,2,4,4,4,2,Some,Graduate degree,Other,Freeze time,Happy,Relative,"Wildlife, animals"
USA,AZ,2015,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AZ,2023,12,Female,18.0,Right-Handed,5'3,23,145,1,Bus,20-25,.393,37,Skateboarding/Rollerblading,1000,1000,1000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AR,2024,12,Female,18.0,Right-Handed,152.4,21,57,2,Car,10,0.322,36,Walking/Hiking,1000,631,834,1000,139,615,20,Right foot,6.5,7,Ring finger,August,Summer,No,No,Desserts,Water,History,6,10,4,Yes - other,Text messaging,60,40,0,2,0,2,0,35,35,20,168,0,0,5,Some,Graduate degree,Pop,Invisibility,Rich,Relative,"Wildlife, animals"
USA,AZ,2021,8,Male,13.0,Right-Handed,167.6,25.4,68.5,1,Bus,10,1.053,43,Football (American),578,578,647,551,102,155,25.4,Same length,76.2,76.3,Ring finger,February,Winter,No,No,Meat,Water,Mathematics and statistics,7,5,5,Yes - other,Text messaging,26,37,3,2,1,4,3,3,2,1,5,0,0,2,,Graduate degree,Country,Freeze time,Happy,Relative,Health
USA,AZ,2011,12,Male,17.0,Right-Handed,173,25,163,2,Car,5,.486,26,Walking/Hiking,829,674,802,,401,481,25,Same length,86,81,Index finger,May,Spring,No,No,Breads/Sandwiches,Milk,Other,7,8,6,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",0,0,4,2,7,1,0,3,9,2,9,7,0,2,Some,Undergraduate degree,Other,Fly,Happy,Relative,Environment
USA,AR,2017,6,Male,11.0,Right-Handed,142,25,147,1,Car,8,.549,45,Basketball,950,500,600,400,200,350,24,Right foot,7,8,Ring finger,November,Summer,Yes,No,Meat,Soft drink (caffeinated),Mathematics and statistics,7,4,4,Yes - broadband connection,In person,15,20,6,1,2,8,4,2,2,2,2,5,1,1,Very little,Graduate degree,Rap/Hip hop,Fly,Famous,Actor,Health
USA,AR,2016,5,Male,12.0,Left-Handed,160,25,160,1,Bus,5,0582,106,Football (American),1000,1000,1000,27,1000,1000,25,Same length,7,7,Same length,July,Winter,No,No,Meat,Water,,8,10,5,Yes - other,Cell phone,2,0,0,2,2,2,2,2,1,2,1,1,1,4,Some,,Rap/Hip hop,Invisibility,Happy,Sports person,"Wildlife, animals"
USA,AZ,2023,12,Female,18.0,Right-Handed,157,17.7,157,1,Car,5,.685,63,Walking/Hiking,1000,900,1000,900,500,1000,17.78,Same length,30,20,Index finger,November,Fall,No,No,Meat,Water,History,9,9,4,Yes - other,Text messaging,20,100,6,0,0,2,0,0,12,2,12,0,0,1,Some,Some college,Pop,Fly,Rich,Other,International aid
USA,AL,2021,12,Female,17.0,Right-Handed,162,22.5,,one,Bus,10,0.308,41,Other,856,481,626,807,358,1000,22.5,Same length,,,Ring finger,March,Spring,No,No,Poultry,Juice,Art,6,8,4,Yes - broadband connection,Internet chat or instant messaging,40,38,4,3,1,3,2,5,6,3,8,0,0,0,Some,Some college,Rap/Hip hop,Freeze time,Rich,Musician or singer,Environment
USA,AZ,2023,12,Female,17.0,Right-Handed,175.2,,,1,Car,19,0.365,38,Walking/Hiking,829,684,786,727,594,840,,,,,,May,Fall,Yes,No,Pizza/Pasta,Water,History,8,6,5,Yes - other,Text messaging,13,18,6,,,,,,,,,,,,,,,,,,
USA,AK,2015,11,Male,16.0,Right-Handed,72,25,86,1,Bus,12,.338,32,Football (American),1000,800,700,1000,500,500,25,Same length,8,9,Ring finger,May,Summer,No,No,Meat,Water,English,6,8,5,Yes - broadband connection,In person,16,20,4,0,2,1,2,2,0,0,2,3,0,1,A lot,Other,Reggae,Freeze time,Rich,Relative,International aid
USA,AL,2023,12,Female,18.0,Left-Handed,163,24,115,1,Car,9,0.535,50,Gymnastics,711,551,433,626,701,813,23.7,Right foot,70,73,Ring finger,February,Summer,Yes,No,Desserts,Water,Other,5,9,3,Yes - broadband connection,Internet chat or instant messaging,10,20,2,0,5,0,0,8,32,1,13,20,20,9,Some,Graduate degree,Rap/Hip hop,Telepathy,Happy,Musician or singer,International aid
USA,AZ,2024,12,Female,17.0,Right-Handed,5'0,,,2,Bus,7,,,Athletics,,,,,,,,,,,Ring finger,April,Spring,No,No,Poultry,Water,English,8,6,5,Yes - broadband connection,Text messaging,100,,,,,,,,,,,,,,,,,,,,
USA,AZ,2018,12,Female,17.0,Right-Handed,152.4,22.86,152.4,1,Car,15,425,63,Hockey (Field),1000,1000,1000,1000,0,0,22.86,Same length,101.6,76.2,Index finger,September,Fall,No,No,No favorite,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AL,2015,12,Male,16.0,Right-Handed,192,37,186,1,Car,10,.8,44,Football (American),,,,,,,37,Same length,80,82,Ring finger,May,Winter,Yes,No,Meat,Tea,Geography,8,9,4,Yes - other,Text messaging,30,30,5,1,10,14,12,8,6,2,12,14,0,5,Some,Undergraduate degree,Country,Super strength,Healthy,Sports person,"Arts, culture, sports"
USA,AR,2018,7,Male,13.0,Left-Handed,163,250,120,2,Car,3,0.469,45,Baseball/Softball,807,380,524,588,422,829,250,Same length,70,50,Index finger,January,Spring,No,No,Meat,Sports drink,Geography,9,13,4,Yes - broadband connection,In person,10,12,35,1,4,4,10,13,3,2,6,3,1,1,A lot,Graduate degree,Pop,Super strength,Rich,Sports person,"Wildlife, animals"
USA,AZ,2021,12,Female,17.0,Right-Handed,165,24,168.9,1,Car,13,0.693,52,Basketball,500,800,500,500,200,900,23,Right foot,66.04,63.5,Same length,May,Summer,Yes,No,Meat,Water,Other,7,8,,Yes - other,In person,20,30,10,1,14,4,20,0,21,1,100,1,15,10,A lot,Undergraduate degree,Rap/Hip hop,Fly,Rich,Relative,Health
USA,AZ,2022,12,Female,21.0,Right-Handed,192,34,34,34,Boat,34,34,12,Rowing,23,54,233,225,122,122,122,Left foot,121,12222,Ring finger,November,Summer,No,Yes,Meat,Milk,Geography,12,12,12222,Yes - dial-up connection,Text messaging,12222,12222,12,2,3,4,6,7,5,3,2,4,6,5,Some,Some college,Country,Super strength,Rich,Relative,Environment
USA,AZ,2021,12,Female,18.0,Right-Handed,5'3,,,2,Car,5,0.579,36,Dancing,802,513,1000,900,401,1000,,,,,,October,Winter,No,No,Pizza/Pasta,Coffee,Science,7,6,5,Yes - broadband connection,Text messaging,40,50,,,,,,,,,,,35,,A lot,Some college,Rhythm and blues (R&B),Fly,Healthy,Relative,International aid
USA,AL,2022,12,Female,17.0,Right-Handed,177,24,50,1,Car,2,,0.44,Walking/Hiking,583,797,310,524,856,1000,24,Same length,170,170,Same length,June,Fall,Yes,No,No favorite,Water,Other,7,9,4,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",30,27,20,1,1,1,10,0,20,5,10,10,15,5,Very little,Some college,Pop,Invisibility,Happy,Relative,Health
USA,AZ,2014,12,Male,17.0,Right-Handed,185,30,193,2,Car,25,0.4,46,Table Tennis,640,800,600,700,900,950,29,Right foot,150,95,Index finger,July,Winter,Yes,No,Fruit,Milk,Science,6.5,9,5,Yes - broadband connection,Internet chat or instant messaging,50,100,5.5,1,15,10,2,0,2,2,21,7,0,4,A lot,Graduate degree,Rock and roll,Fly,Happy,Relative,"Wildlife, animals"
USA,AR,2017,7,Female,13.0,Right-Handed,161,22,152,1,Car,12,0.514,47,Other,955,736,938,653,210,189,24,Left foot,70,70,Same length,February,Spring,Yes,No,Meat,Tea,Other,7,10,4,Yes - other,Internet chat or instant messaging,539,566,48,1,3,52,8,10,9,8,11,11,0,2,Some,Graduate degree,Pop,Telepathy,Happy,Relative,"Wildlife, animals"
USA,AZ,2018,12,Female,18.0,Right-Handed,152.4,,,2,Bus,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AZ,2021,10,Female,15.0,Right-Handed,163 ,24,156.5,2,Bus,15,0.31 ,37,Skateboarding/Rollerblading,860,740,"1,000","1,000",166,401,23.5,Right foot,8.1,7.4,Index finger,April,Spring,Yes,No,No favorite,Water,English,7,9,5,Yes - other,Internet chat or instant messaging,75,150,35,70,21,5,2,0,24,35,24,1,0,1,A lot,Undergraduate degree,Other,Telepathy,Happy,Relative,International aid
USA,AL,2022,12,Female,18.0,Right-Handed,5'3,55.88,416.5,1,Car,5 min,0.549,38,Gymnastics,412,417,246,572,176,781,55.88,Same length,8,7,Index finger,December,Spring,Yes,No,Meat,Soft drink (caffeinated),Mathematics and statistics,7 ,10,4,Yes - other,Cell phone,102,2,8,3,3,2,2,0,7,2,9,1,10,0,Some,High school,Country,Telepathy,Healthy,Relative,Health
USA,AR,2018,12,Male,17.0,Right-Handed,183,29,196,1,Car,6,0.5,41,Golf,750,850,543,621,750,999,29,Same length,91,101,Ring finger,October,Fall,No,No,Meat,Water,Mathematics and statistics,8,10,4,Yes - broadband connection,Text messaging,60,112,20,1,8,10,40,4,15,10,10,25,5,2,Some,Graduate degree,Country,Fly,Happy,Sports person,Education/Youth development
USA,AR,2016,6,Male,11.0,Left-Handed,4.7,8.9,6.4,1,Car,10,12,15,Football (American),1000,500,310,0,700,100,3,Same length,3,7,Ring finger,February,Summer,No,No,Desserts,Sports drink,Other,9,9,4,Yes - other,E-mail,10,30,,,,,,,,,,,,,,Some college,Rhythm and blues (R&B),Freeze time,Happy,Sports person,Environment
USA,AZ,2019,12,Male,16.0,Right-Handed,177cm,27cm,170cm,1,Car,10min,.292,40,Football (American),1000,492,1000,722,433,545,26,Right foot,,,,August,Winter,No,No,Pizza/Pasta,Water,Physical education,5,6,3,Yes - broadband connection,Text messaging,20+,20+,15,6,4,3,,,,,,,30,12,Some,Graduate degree,Rap/Hip hop,Telepathy,Rich,Business person,Environment
USA,AZ,2020,12,Male,18.0,Ambidextrous,170,25.7,182,2,Car,20,.464,34,Football (American),999,999,999,999,999,999,25.4,Right foot,76.2,79.5,Index finger,October,Winter,Yes,No,Poultry,Water,History,6,6,4,Yes - other,"Myspace, Facebook, other social networking sites, or blog",2,6,15,28,2,2,0,3,9,1,4,1,40,2,Some,Graduate degree,Rap/Hip hop,Freeze time,Healthy,Sports person,Education/Youth development
USA,AR,2017,6,Female,10.0,Right-Handed,146,22,140,1,Car,1,0.569,40,Swimming,487,914,909,636,0,0,22,Same length,70,70,Same length,February,Winter,Yes,No,Meat,Juice,Art,9,10,3,Yes - other,Cell phone,7,6,1,1,2,3,2,1,0,1,2,4,0,1,A lot,Graduate degree,Other,Invisibility,Rich,Musician or singer,"Wildlife, animals"
USA,AR,2016,9,Female,15.0,Right-Handed,166,23.5,172,2,Bus,5,0.422,48,Basketball,503,497,800,754,160,973,23.5,Same length,65,70,Ring finger,October,Summer,Yes,No,Meat,Water,Science,8,9,7,Yes - other,"Myspace, Facebook, other social networking sites, or blog",100,100,2,0,3,60,1,0,3,5,30,4,0,8,Some,Graduate degree,Other,Fly,Happy,Friend,International aid
USA,AZ,2020,12,Female,18.0,Right-Handed,51,5,6,2,Car,16,1.239,57,Soccer,100,100,100,100,10000,100,6,Left foot,4,5,Index finger,May,Winter,No,No,Rice/Noodle dishes,Tea,History,6,10,6,Yes - dial-up connection,Text messaging,4,10,0,6,7,7,3,0,8,8,4,0,7,6,Very little,Graduate degree,Rap/Hip hop,Invisibility,Healthy,Teacher,Health
USA,AR,2016,7,Female,54.0,Right-Handed,160,23,124,1,,24,0.507,51,Walking/Hiking,875,875,900,1000,875,875,23,Same length,77,77,Same length,January,Spring,No,No,Pizza/Pasta,Coffee,Mathematics and statistics,7,7,4,Yes - broadband connection,Cell phone,10,10,1,2,0,4,2,0,4,3,5,8,48,10,Some,Graduate degree,Gospel,Telepathy,Happy,Relative,Religious
USA,AL,2018,8,Male,13.0,Right-Handed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AL,2023,12,Male,18.0,Right-Handed,63,24,170,1,Bus,10,0.364,36,Tennis,4,6,5,3,2,1,24,Left foot,7,7.5,Ring finger,September,Spring,Yes,No,Pizza/Pasta,Water,Science,6,4,4,Yes - broadband connection,In person,40,47,2,43,30,1,0,4,1,1,50,2,8,2,Some,Graduate degree,Other,Freeze time,Happy,Friend,Environment
USA,AL,2018,12,Female,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AZ,2016,6,Male,11.0,Right-Handed,143,,143,2,Bus,1,.3334,54,Basketball,465,738,743,16,32,171,,,6,6,Same length,July,Summer,No,No,Vegetables,Water,History,10,12,5,No internet connection,Cell phone,1,1,3,1,2,4,5,2,1,1,2,4,3,3,Very little,Undergraduate degree,Rap/Hip hop,Fly,Healthy,Sports person,International aid
USA,AZ,2013,12,Male,17.0,Right-Handed,166,23,165,1,Walk,10,.44,50,Basketball,450,550,400,650,500,550,23,Same length,75,72,Index finger,March,Spring,Yes,No,Meat,Water,Mathematics and statistics,7,9,5,Yes - broadband connection,In person,0,0,4,0,10,15,5,3,4,0,7,14,0,1.5,Some,Graduate degree,Rap/Hip hop,Freeze time,Happy,Relative,Religious
USA,AZ,2022,12,,,,,,,,,,,,Baseball/Softball,500,500,500,500,500,500,24.6,Same length,70,85,Ring finger,December,Winter,No,No,Fruit,Milk,Mathematics and statistics,7,5,7,Yes - other,In person,26,49,15,5,4,9,8,1,10,59,76,5,9,10,Some,Graduate degree,Country,Fly,Happy,Coach or club leader,Education/Youth development
USA,AZ,2019,4,Female,10.0,Right-Handed,135,15,21,2,Bus,5mins,0.63,50,Basketball,0,0,0,1,2,100,28,, 80,50,Index finger,March,Summer,Yes,No,Pizza/Pasta,Water,Art,9,8,5,Yes - dial-up connection,Other,1,1,56,3,1,2,4,7,2,0,24,0,2,1,,Undergraduate degree,Rap/Hip hop,Super strength,Rich,Musician or singer,"Wildlife, animals"
USA,AZ,2015,6,Female,11.0,Left-Handed,146,23,149,2,Car,3,0.487,62,Soccer,850,102,1000,123,139,75,23,Same length,5,6  ,Ring finger,August,Winter,No,No,Pizza/Pasta,Water,Physical education,9,8,5,Yes - other,Text messaging,15,20,2,1,4,10,2,1,1,3,3,1,1,1,Some,Graduate degree,Other,Invisibility,Happy,Other,Religious
USA,AZ,2012,12,Male,17.0,Right-Handed,185,27,187,1,Car,7,.281,47,Football (American),367,428,401,492,904,1000,27.5,Left foot,90,85,Index finger,January,Summer,No,No,Meat,Water,Physical education,7,9,4,Yes - broadband connection,Text messaging,10,17,12,1,3,2,30,3,7,5,16,16,0,2,Some,Undergraduate degree,Rap/Hip hop,Telepathy,Rich,Relative,"Arts, culture, sports"
USA,AR,2016,6,Male,11.0,Right-Handed,142,23,137,1,Car,5,0.643,47,Running/Jogging,1000,882,1000,1000,241,770,23,Same length,75,73,Index finger,June,Winter,Yes,No,Pizza/Pasta,Tea,Art,9,9,6,Yes - broadband connection,Cell phone,20,15,2 ,2,0,4,1,0,1,2,1,1,2,1,Very little,Undergraduate degree,Pop,Freeze time,Rich,Friend,Health
USA,AZ,2022,12,Female,10000.0,Ambidextrous,11111,11111,11111,11111,Bicycle,122,12232,13233,Bowling,12222,12222,21222,33333,44444,55555,11111,Left foot,11111,22222,Ring finger,April,Spring,No,No,Meat,Juice,Social studies,12222,22222,22222,Yes - broadband connection,In person,12222,12222,11111,22222,11111,33333,11111,22222,45,6,5,7,8,9,Some,High school,Heavy metal,Invisibility,Rich,Actor,Education/Youth development
USA,AZ,2024,12,Female,16.0,Right-Handed,147,20,140,1,Car,17,0.752,40,,850,400,200,900,850,900,20,Same length,64,52,Index finger,May,Summer,No,No,Rice/Noodle dishes,Soft drink (caffeinated),Art,6,12,4,Yes - other,In person,6,5,10,4,0,1,0,8,5,1,48,24,0,2,A lot,Graduate degree,Pop,Freeze time,Happy,Teacher,International aid
USA,AR,2024,12,Female,16.0,Left-Handed,158.5,23,152.4,1,Car,25,0.344,37,Walking/Hiking,950,500,600,800,600,950,23,Same length,80,70,Index finger,December,Fall,Yes,No,Rice/Noodle dishes,Water,History,8,10,3,Yes - other,Text messaging,15,20,4,28,5,9,5,20,15,40,100,20,0,5,Some,Graduate degree,Rhythm and blues (R&B),Fly,Happy,Relative,Other
USA,AR,2024,12,Male,17.0,Right-Handed,191,26,188,1,Bus,54,0.302,37,Other,0,0,0,743,1000,1000,26,Same length,80,78,Index finger,May,Winter,No,No,Rice/Noodle dishes,Soft drink (caffeinated),Computers and technology,"1,5",0.5,4,Yes - other,Text messaging,25,20,5,0.5,0,5,10,1.5,3,2,11,5,0,2,A lot,High school,Rap/Hip hop,Freeze time,Happy,Actor,Health
USA,AL,2023,12,Female,18.0,Right-Handed,123.4,23.4,25,3,Car,10,0.842,0.674,Baseball/Softball,5,5,5,5,7,7,23.4,Same length,27,26,Index finger,December,Summer,No,No,Fruit,Water,Art,7,9,3,Yes - broadband connection,Cell phone,300,300,6,6,6,6,6,6,6,6,6,6,6,6,Some,Graduate degree,Rap/Hip hop,Telepathy,Rich,Relative,Other
USA,AL,2015,12,Female,16.0,Right-Handed,149.9,23,141,2,Car,15,.899,55,Running/Jogging,,,,,,,23,Same length,60,70,Ring finger,March,Summer,No,No,Pizza/Pasta,Water,Computers and technology,6,9,7,Yes - dial-up connection,Cell phone,20,35,3,1,10,4,12,0,1,14,24,1,0,24,Some,Graduate degree,Pop,Fly,Healthy,Sports person,International aid
USA,AR,2017,7,Male,13.0,Right-Handed,161,25,159,2,Other,11,2.156,47,Walking/Hiking,15,150,300,1000,0,0,26,Left foot,100,80,Index finger,October,Summer,Yes,No,Fruit,Water,Other,6,6,4,No internet connection,In person,1,2,1,.5,.7,3,4,.8,0,.1,0,2,6,4,A lot,Some college,Country,Super strength,Healthy,Other,Other
USA,AZ,2015,6,Female,11.0,Right-Handed,158,23,153,2,Car,8,.465,41,Basketball,0,0,1000,0,1000,1000,24,Left foot,90,100,Ring finger,June,Summer,Yes,Yes,Desserts,Sports drink,Physical education,8,10,4,Yes - other,Text messaging,20,15,5,2,1,2,5,3,4,5,4,5,0,1,Some,Some college,Rap/Hip hop,Telepathy,Rich,Friend,"Arts, culture, sports"
USA,AZ,2011,9,Female,15.0,Right-Handed,,,,1,Car,10,0.875,56,Gymnastics,1000,1000,100,,50,50,,,79,65,Index finger,March,Fall,No,No,Fruit,Water,English,9,10,3,Yes - broadband connection,Cell phone,5,4,1,3,14,3,1,0,1,2,2,2,0,5,A lot,Undergraduate degree,Rap/Hip hop,Telepathy,Happy,Relative,Education/Youth development
USA,AK,2016,11,Male,18.0,Left-Handed,171,29,169.5,2,Bus,20,0.376,65,Basketball,503,487,936,481,497,1000,29,Same length,90,110,Ring finger,August,Winter,No,No,Meat,Water,History,8,10,4,Yes - other,In person,0,0,2,0,1,2,1,1,0,0,0,3,0,1,Some,Graduate degree,Rap/Hip hop,Invisibility,Healthy,Other,"Arts, culture, sports"
USA,AZ,2012,7,Female,12.0,Right-Handed,154,23,154,1,Car,5,0.547,35,Gymnastics,500,999,1000,999,800,799,23,Same length,30,28,Index finger,May,Summer,Yes,No,Poultry,Powdered drink,Music,8,10,4,Yes - broadband connection,Cell phone,20,44,16,48,10,40,5,30,13,7,18,14,0000,12,A lot,Graduate degree,Pop,Fly,Famous,Actor,"Wildlife, animals"
USA,AL,2023,12,Female,18.0,Right-Handed,"5""2",7,5,1,Car,10 0,0.260,20,Basketball,134,615,59,433,749,1000,7,Same length,60,43,Same length,January,Fall,No,No,Pizza/Pasta,Sports drink,Physical education,8,11,3,Yes - other,Cell phone,15,30,2,12,1,3,2,1,10,12,20,24,15,2,Some,High school,Rhythm and blues (R&B),Super strength,Healthy,Sports person,Education/Youth development
USA,AL,2022,12,Male,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AL,2010,12,Female,18.0,Left-Handed,164,23,166,1,Car,20,0.487,37,Other,150,150,150,,615,615,23,Same length,73,75,Ring finger,October,Spring,Yes,No,Rice/Noodle dishes,Water,History,8,10,4,Yes - other,Text messaging,5,6,1,1,6,30,0,0,8,1,8,8,0,1,Some,Undergraduate degree,Country,Fly,Happy,Friend,Education/Youth development
USA,AR,2018,12,Female,17.0,Right-Handed,165,24.5,138,1,Car,10,0.339,35,Other,658,610,578,551,840,1000,24,Right foot,750,750,Same length,January,Winter,No,No,Pizza/Pasta,Juice,Art,5,9,4,Yes - broadband connection,In person,3,3,3,0,40,3,0,5,0,1,30,0,0,2,A lot,Undergraduate degree,Other,Freeze time,Healthy,Religious figure,Other
USA,AL,2022,12,Female,18.0,Right-Handed,170.7,24cm,155cm,1,Car,25,.473,62,Dancing,465,535,872,866,75,374,26cm,Left foot,50mm,60mm,Ring finger,September,Fall,No,No,Poultry,Water,Science,7,10,5,Yes - other,Text messaging,8,16,10,20,8,6,3,0,24,6,14,10,9,0,Some,Graduate degree,Gospel,Freeze time,Healthy,Relative,Religious
USA,AZ,2023,12,Female,17.0,Right-Handed,5´1,24.1,160,1,Car,30,0.49,54,Basketball,75,225,128,70,37,241,24.1,Same length,50.8,51,Ring finger,December,Winter,No,No,Rice/Noodle dishes,Water,Physical education,6,8-9,7,Yes - other,In person,35,35,3,1,1,5,3,0,1,1,0,2,5,2,Some,Graduate degree,Rap/Hip hop,Telepathy,Healthy,Coach or club leader,"Arts, culture, sports"
USA,AR,2022,12,Female,17.0,Right-Handed,156,20,,1,Car,0,0.552,46,Dancing,1000,9995,500,1000,1000,1000,20,Same length,,,Ring finger,,Fall,No,No,Pizza/Pasta,Soft drink (caffeinated),English,7,1-2,7,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",3,3,0,1,10+,10+,0,5,10+,1,10+,0,0,0,Some,Graduate degree,Other,Telepathy,Happy,Relative,Environment
USA,AZ,2011,10,Female,14.0,Ambidextrous,160,24,160,2,Car,50,.324,33,Basketball,727,422,278,,1000,1000,24,Same length,81,78,Index finger,January,Winter,Yes,Yes,Other,Water,Music,7,9,8,Yes - broadband connection,Text messaging,298,300,9,1,2,4,6,4,6,12,9,2,0,4,Some,Graduate degree,Rap/Hip hop,Invisibility,Happy,Musician or singer,"Wildlife, animals"
USA,AZ,2020,12,Male,17.0,Left-Handed,176 ,25,186,2,Walk,40,0.975,30,Basketball,800,1000,1000,800,500,500,24,Right foot,11,8,Index finger,August,Summer,No,No,Meat,Water,Other,8,10,5,No internet connection,Text messaging,20,10,0,2,0,5,1,3,3,4,0,3,1,1,Some,Graduate degree,Rap/Hip hop,Invisibility,Happy,Musician or singer,Health
USA,AK,2018,12,Female,16.0,Left-Handed,161,22,154,2,Bus,15,0.372,44,Martial Arts,1000,500,700,700,200,1000,22,Same length,100,70,Index finger,January,Summer,Yes,No,Other,Tea,Other,6,10,6,Yes - other,Text messaging,2,2,5,3,3,1,4,0,2,3,2,9,0,7,Some,Graduate degree,Other,Super strength,Rich,Relative,Health
USA,AK,2020,10,Female,17.0,Right-Handed,131,22,156,1,Bus,20,.475,51,Walking/Hiking,738,396,364,508,27,128,21,Right foot,80,72,Index finger,November,Spring,Yes,No,Pizza/Pasta,Water,Art,8,12,3,Yes - other,"Myspace, Facebook, other social networking sites, or blog",10,11,1,7,7,4,1,2,7,7,7,7,0,2,Some,Some college,Rap/Hip hop,Invisibility,Happy,Relative,"Wildlife, animals"
USA,AZ,2019,12,Female,18.0,Right-Handed,152,289,,1,Walk,30min,2.762,69,Skateboarding/Rollerblading,80,500,75,500,0,0,289,Same length,2,2,Same length,April,Spring,No,No,Desserts,Energy drink,Art,4,2,4,No internet connection,"Myspace, Facebook, other social networking sites, or blog",20,30,0,,,,,,,,,,,,,,,,,,
USA,AZ,2014,12,Male,17.0,Left-Handed,185.4,30,,1,Car,55,.287,52,Baseball/Softball,700,800,850,675,1000,1000,30,Same length,64,66,Index finger,October,Spring,Yes,No,Seafood,Soft drink (caffeinated),Physical education,8,10,5,Yes - broadband connection,Text messaging,100,100,4,1,5,6,6,2,9,6,4,3,6,1,A lot,Graduate degree,Country,Telepathy,Rich,Sports person,Education/Youth development
USA,AR,2017,6,Male,11.0,Right-Handed,158,4,156,2,Walk,3,0.693,43,Soccer,775,1000,1000,625,500,1000,4,Same length,5.5,5.5,Same length,October,Summer,No,No,Pizza/Pasta,Water,Physical education,8,13,3,Yes - broadband connection,Text messaging,20,30,2,2,3,6,2,1,1,3,1,1,0,2,Some,Graduate degree,Rap/Hip hop,Invisibility,Famous,Other,Health
USA,AR,2016,7,Female,14.0,Right-Handed,160,23,155,1,Car,8,0.421,47,Basketball,64,187,1000,428,0,658,23,Same length,85,75,Index finger,October,Summer,Yes,No,Meat,Water,Physical education,9,5,2,No internet connection,Cell phone,50,69,4,2,1,4,6,1,1,0,1,5,0,3,Some,Other,Country,Invisibility,Rich,Musician or singer,Religious
